,Date,Country,City,Specie,count,min,max,median,variance
15680,29/07/2020,VN,Ha Long,o3,24,11.0,22.0,16.0,72.97
15681,17/09/2020,VN,Ha Long,o3,24,4.0,24.0,12.0,364.27
15682,10/11/2020,VN,Ha Long,o3,24,23.0,57.0,31.0,922.45
15683,21/01/2020,VN,Ha Long,o3,24,1.0,8.0,4.0,33.62
15684,07/03/2020,VN,Ha Long,o3,24,2.0,12.0,6.0,99.84
15685,15/07/2020,VN,Ha Long,o3,24,12.0,20.0,15.0,43.48
15686,24/07/2020,VN,Ha Long,o3,24,6.0,14.0,11.0,28.53
15687,02/10/2020,VN,Ha Long,o3,24,6.0,25.0,14.0,340.27
15688,05/10/2020,VN,Ha Long,o3,24,6.0,34.0,11.0,1028.7
15689,15/10/2020,VN,Ha Long,o3,24,6.0,22.0,17.0,276.74
15690,04/03/2020,VN,Ha Long,o3,24,5.0,13.0,8.0,79.55
15691,23/07/2020,VN,Ha Long,o3,24,7.0,12.0,10.0,19.84
15692,30/09/2020,VN,Ha Long,o3,24,6.0,16.0,9.0,91.3
15693,03/11/2020,VN,Ha Long,o3,24,6.0,21.0,12.0,241.45
15694,05/01/2021,VN,Ha Long,o3,24,9.0,40.0,19.0,481.67
15695,16/01/2020,VN,Ha Long,o3,24,2.0,16.0,6.0,195.63
15696,20/05/2020,VN,Ha Long,o3,24,14.0,24.0,19.0,56.07
15697,25/06/2020,VN,Ha Long,o3,66,2.0,35.0,16.0,395.13
15698,21/10/2020,VN,Ha Long,o3,24,13.0,41.0,26.0,651.3
15699,17/04/2020,VN,Ha Long,o3,24,2.0,15.0,7.0,153.89
15700,04/05/2020,VN,Ha Long,o3,24,8.0,13.0,11.0,19.06
15701,20/07/2020,VN,Ha Long,o3,24,11.0,17.0,13.0,28.7
15702,18/09/2020,VN,Ha Long,o3,24,9.0,29.0,15.0,288.53
15703,16/10/2020,VN,Ha Long,o3,24,18.0,34.0,21.0,280.85
15704,19/10/2020,VN,Ha Long,o3,24,9.0,22.0,17.0,145.2
15705,22/10/2020,VN,Ha Long,o3,24,17.0,44.0,28.0,610.36
15706,09/11/2020,VN,Ha Long,o3,7,11.0,39.0,26.0,865.71
15707,13/04/2020,VN,Ha Long,o3,24,3.0,22.0,12.0,249.56
15708,04/12/2020,VN,Ha Long,o3,24,10.0,28.0,19.0,175.05
15709,25/12/2020,VN,Ha Long,o3,24,3.0,24.0,11.0,357.39
15710,11/11/2020,VN,Ha Long,o3,24,18.0,47.0,36.0,726.5
15711,25/03/2020,VN,Ha Long,o3,24,6.0,11.0,10.0,20.8
15712,03/05/2020,VN,Ha Long,o3,24,4.0,11.0,8.0,35.87
15713,04/09/2020,VN,Ha Long,o3,24,11.0,38.0,24.0,488.04
15714,31/10/2020,VN,Ha Long,o3,24,7.0,50.0,20.0,1756.07
15715,20/01/2021,VN,Ha Long,o3,15,9.0,86.0,33.0,6607.81
15716,03/01/2020,VN,Ha Long,o3,24,2.0,17.0,10.0,222.59
15717,22/11/2020,VN,Ha Long,o3,24,1.0,17.0,9.0,240.58
15718,16/01/2021,VN,Ha Long,o3,24,5.0,40.0,18.0,897.1
15719,16/04/2020,VN,Ha Long,o3,24,3.0,19.0,10.0,187.54
15720,15/03/2020,VN,Ha Long,o3,24,3.0,16.0,9.0,153.84
15721,02/06/2020,VN,Ha Long,o3,24,11.0,22.0,16.0,52.39
15722,22/07/2020,VN,Ha Long,o3,24,9.0,13.0,10.0,8.24
15723,26/08/2020,VN,Ha Long,o3,24,6.0,38.0,16.0,602.83
15724,18/11/2020,VN,Ha Long,o3,24,2.0,25.0,13.0,323.19
15725,24/11/2020,VN,Ha Long,o3,24,3.0,35.0,14.0,821.29
15726,28/11/2020,VN,Ha Long,o3,24,8.0,34.0,13.0,520.85
15727,03/02/2020,VN,Ha Long,o3,24,3.0,12.0,4.0,129.55
15728,12/01/2021,VN,Ha Long,o3,24,20.0,48.0,38.0,699.11
15729,18/12/2020,VN,Ha Long,o3,24,3.0,20.0,13.0,233.84
15730,01/03/2020,VN,Ha Long,o3,48,2.0,17.0,6.0,177.87
15731,22/06/2020,VN,Ha Long,o3,35,13.0,34.0,20.0,296.1
15732,07/07/2020,VN,Ha Long,o3,24,11.0,17.0,14.0,29.78
15733,24/08/2020,VN,Ha Long,o3,24,7.0,26.0,17.0,258.68
15734,13/10/2020,VN,Ha Long,o3,24,22.0,39.0,32.0,181.67
15735,14/12/2020,VN,Ha Long,o3,24,3.0,13.0,7.0,74.76
15736,23/12/2020,VN,Ha Long,o3,24,4.0,34.0,17.0,686.02
15737,06/01/2020,VN,Ha Long,o3,24,9.0,19.0,12.0,61.45
15738,18/05/2020,VN,Ha Long,o3,24,6.0,20.0,12.0,291.01
15739,12/06/2020,VN,Ha Long,o3,24,12.0,20.0,17.0,37.1
15740,13/11/2020,VN,Ha Long,o3,24,7.0,65.0,35.0,1678.1
15741,20/12/2020,VN,Ha Long,o3,24,10.0,35.0,20.0,430.42
15742,02/04/2020,VN,Ha Long,o3,24,4.0,9.0,5.0,31.88
15743,09/03/2020,VN,Ha Long,o3,24,4.0,16.0,10.0,149.49
15744,01/06/2020,VN,Ha Long,o3,24,11.0,20.0,16.0,59.71
15745,23/10/2020,VN,Ha Long,o3,24,14.0,79.0,34.0,2768.41
15746,16/12/2020,VN,Ha Long,o3,24,3.0,15.0,10.0,156.45
15747,27/02/2020,VN,Ha Long,o3,56,1.0,22.0,4.0,315.06
15748,16/07/2020,VN,Ha Long,o3,24,14.0,20.0,16.0,26.01
15749,19/08/2020,VN,Ha Long,o3,24,2.0,13.0,5.0,116.07
15750,08/10/2020,VN,Ha Long,o3,24,11.0,26.0,18.0,207.75
15751,10/12/2020,VN,Ha Long,o3,24,3.0,47.0,23.0,1369.98
15752,15/01/2021,VN,Ha Long,o3,24,7.0,51.0,21.0,1615.65
15753,29/01/2020,VN,Ha Long,o3,24,8.0,16.0,10.0,30.27
15754,27/06/2020,VN,Ha Long,o3,72,14.0,31.0,19.0,196.99
15755,10/07/2020,VN,Ha Long,o3,24,7.0,24.0,19.0,147.54
15756,19/07/2020,VN,Ha Long,o3,24,12.0,20.0,16.0,46.01
15757,05/09/2020,VN,Ha Long,o3,24,7.0,21.0,12.0,146.5
15758,06/10/2020,VN,Ha Long,o3,24,15.0,34.0,20.0,273.89
15759,24/12/2020,VN,Ha Long,o3,24,4.0,18.0,8.0,236.07
15760,17/05/2020,VN,Ha Long,o3,24,6.0,22.0,14.0,165.63
15761,12/03/2020,VN,Ha Long,o3,24,2.0,12.0,7.0,85.8
15762,21/03/2020,VN,Ha Long,o3,24,4.0,10.0,6.0,37.39
15763,18/06/2020,VN,Ha Long,o3,24,9.0,15.0,12.0,22.01
15764,20/09/2020,VN,Ha Long,o3,24,2.0,16.0,4.0,162.54
15765,17/01/2021,VN,Ha Long,o3,24,14.0,47.0,37.0,1011.52
15766,25/01/2020,VN,Ha Long,o3,24,2.0,12.0,9.0,63.46
15767,22/08/2020,VN,Ha Long,o3,24,3.0,21.0,9.0,377.81
15768,02/07/2020,VN,Ha Long,o3,11,13.0,23.0,16.0,146.91
15769,15/06/2020,VN,Ha Long,o3,24,8.0,20.0,14.0,123.89
15770,21/07/2020,VN,Ha Long,o3,24,7.0,12.0,9.0,23.19
15771,06/09/2020,VN,Ha Long,o3,24,8.0,32.0,26.0,495.36
15772,07/10/2020,VN,Ha Long,o3,24,14.0,27.0,18.0,141.14
15773,20/11/2020,VN,Ha Long,o3,24,2.0,17.0,6.0,208.41
15774,01/02/2020,VN,Ha Long,o3,24,2.0,17.0,7.0,254.49
15775,06/06/2020,VN,Ha Long,o3,24,14.0,21.0,16.0,43.32
15776,26/06/2020,VN,Ha Long,o3,69,1.0,34.0,20.0,425.46
15777,08/07/2020,VN,Ha Long,o3,24,14.0,21.0,16.0,30.14
15778,25/07/2020,VN,Ha Long,o3,18,8.0,12.0,10.0,13.99
15779,25/09/2020,VN,Ha Long,o3,24,6.0,43.0,18.0,1412.1
15780,19/02/2020,VN,Ha Long,o3,24,1.0,10.0,3.0,64.06
15781,13/03/2020,VN,Ha Long,o3,24,3.0,8.0,5.0,17.97
15782,03/06/2020,VN,Ha Long,o3,24,12.0,18.0,15.0,26.79
15783,26/07/2020,VN,Ha Long,o3,24,9.0,17.0,12.0,46.5
15784,30/08/2020,VN,Ha Long,o3,24,6.0,35.0,23.0,868.24
15785,24/09/2020,VN,Ha Long,o3,24,3.0,22.0,10.0,457.37
15786,03/01/2021,VN,Ha Long,o3,24,8.0,41.0,28.0,607.81
15787,12/01/2020,VN,Ha Long,o3,24,2.0,10.0,7.0,74.18
15788,20/04/2020,VN,Ha Long,o3,24,4.0,12.0,8.0,57.23
15789,08/08/2020,VN,Ha Long,o3,24,7.0,14.0,10.0,43.48
15790,26/03/2020,VN,Ha Long,o3,24,8.0,12.0,10.0,11.58
15791,10/03/2020,VN,Ha Long,o3,24,4.0,23.0,9.0,321.72
15792,19/06/2020,VN,Ha Long,o3,24,11.0,16.0,14.0,16.07
15793,13/07/2020,VN,Ha Long,o3,24,13.0,19.0,16.0,25.2
15794,11/09/2020,VN,Ha Long,o3,24,4.0,19.0,9.0,215.92
15795,22/12/2020,VN,Ha Long,o3,24,9.0,32.0,21.0,400.8
15796,25/02/2020,VN,Ha Long,o3,29,1.0,18.0,10.0,335.52
15797,30/04/2020,VN,Ha Long,o3,24,3.0,22.0,11.0,366.79
15798,16/06/2020,VN,Ha Long,o3,24,11.0,17.0,14.0,24.33
15799,29/06/2020,VN,Ha Long,o3,24,12.0,18.0,16.0,28.24
15800,06/07/2020,VN,Ha Long,o3,24,11.0,16.0,14.0,19.4
15801,15/08/2020,VN,Ha Long,o3,11,6.0,11.0,8.0,27.64
15802,29/09/2020,VN,Ha Long,o3,24,8.0,35.0,19.0,653.46
15803,01/10/2020,VN,Ha Long,o3,24,9.0,23.0,15.0,150.36
15804,18/01/2020,VN,Ha Long,o3,24,2.0,8.0,2.0,36.5
15805,18/01/2021,VN,Ha Long,o3,24,24.0,54.0,42.0,695.58
15806,05/12/2020,VN,Ha Long,o3,24,5.0,27.0,18.0,298.26
15807,24/04/2020,VN,Ha Long,o3,24,5.0,12.0,9.0,44.06
15808,25/05/2020,VN,Ha Long,o3,24,14.0,22.0,18.0,52.75
15809,30/07/2020,VN,Ha Long,o3,24,7.0,20.0,13.0,121.74
15810,22/09/2020,VN,Ha Long,o3,24,5.0,14.0,8.0,51.72
15811,13/01/2021,VN,Ha Long,o3,24,7.0,80.0,41.0,5943.89
15812,20/02/2020,VN,Ha Long,o3,24,2.0,38.0,4.0,559.13
15813,23/04/2020,VN,Ha Long,o3,24,4.0,10.0,7.0,28.1
15814,16/05/2020,VN,Ha Long,o3,24,11.0,14.0,13.0,5.63
15815,07/09/2020,VN,Ha Long,o3,24,8.0,29.0,11.0,525.05
15816,17/10/2020,VN,Ha Long,o3,24,6.0,23.0,18.0,205.2
15817,27/12/2020,VN,Ha Long,o3,24,3.0,8.0,5.0,23.41
15818,23/03/2020,VN,Ha Long,o3,24,4.0,12.0,8.0,52.39
15819,28/05/2020,VN,Ha Long,o3,24,8.0,32.0,16.0,585.2
15820,01/08/2020,VN,Ha Long,o3,24,6.0,13.0,10.0,39.93
15821,11/12/2020,VN,Ha Long,o3,24,2.0,59.0,26.0,1914.71
15822,08/01/2020,VN,Ha Long,o3,7,3.0,14.0,11.0,199.05
15823,14/06/2020,VN,Ha Long,o3,24,6.0,17.0,10.0,127.17
15824,20/08/2020,VN,Ha Long,o3,24,2.0,11.0,5.0,104.57
15825,08/09/2020,VN,Ha Long,o3,24,2.0,20.0,7.0,212.75
15826,09/09/2020,VN,Ha Long,o3,24,2.0,19.0,9.0,242.54
15827,30/12/2020,VN,Ha Long,o3,24,5.0,39.0,17.0,672.59
15828,02/03/2020,VN,Ha Long,o3,24,2.0,9.0,6.0,39.55
15829,03/07/2020,VN,Ha Long,o3,12,9.0,13.0,11.0,10.91
15830,16/09/2020,VN,Ha Long,o3,12,7.0,15.0,12.0,64.47
15831,17/11/2020,VN,Ha Long,o3,24,3.0,25.0,14.0,420.85
15832,25/11/2020,VN,Ha Long,o3,24,4.0,41.0,19.0,863.32
15833,21/04/2020,VN,Ha Long,o3,24,6.0,13.0,9.0,38.68
15834,18/08/2020,VN,Ha Long,o3,24,1.0,11.0,8.0,83.46
15835,14/01/2021,VN,Ha Long,o3,24,11.0,103.0,31.0,8011.29
15836,26/02/2020,VN,Ha Long,o3,54,1.0,28.0,2.0,464.01
15837,10/04/2020,VN,Ha Long,o3,24,4.0,15.0,7.0,124.93
15838,29/04/2020,VN,Ha Long,o3,24,3.0,30.0,14.0,686.96
15839,26/09/2020,VN,Ha Long,o3,24,8.0,20.0,15.0,128.04
15840,04/02/2020,VN,Ha Long,o3,24,1.0,4.0,2.0,4.93
15841,13/02/2020,VN,Ha Long,o3,24,2.0,9.0,5.0,34.18
15842,13/05/2020,VN,Ha Long,o3,24,8.0,26.0,13.0,241.29
15843,27/07/2020,VN,Ha Long,o3,24,4.0,18.0,12.0,240.71
15844,14/08/2020,VN,Ha Long,o3,24,5.0,13.0,7.0,44.76
15845,10/09/2020,VN,Ha Long,o3,24,6.0,23.0,13.0,182.32
15846,28/01/2020,VN,Ha Long,o3,24,2.0,11.0,6.0,63.48
15847,08/03/2020,VN,Ha Long,o3,24,4.0,15.0,8.0,146.3
15848,06/04/2020,VN,Ha Long,o3,24,3.0,8.0,5.0,35.0
15849,17/07/2020,VN,Ha Long,o3,24,13.0,19.0,16.0,21.29
15850,19/09/2020,VN,Ha Long,o3,24,4.0,24.0,11.0,353.62
15851,29/12/2020,VN,Ha Long,o3,24,5.0,29.0,12.0,489.57
15852,10/01/2021,VN,Ha Long,o3,24,12.0,39.0,22.0,661.09
15853,30/12/2019,VN,Ha Long,o3,24,6.0,13.0,7.0,40.85
15854,18/03/2020,VN,Ha Long,o3,24,2.0,9.0,5.0,43.19
15855,31/07/2020,VN,Ha Long,o3,24,5.0,21.0,11.0,140.0
15856,10/08/2020,VN,Ha Long,o3,24,12.0,21.0,18.0,66.09
15857,21/09/2020,VN,Ha Long,o3,24,1.0,19.0,9.0,212.45
15858,27/09/2020,VN,Ha Long,o3,24,6.0,30.0,14.0,631.72
15859,28/09/2020,VN,Ha Long,o3,24,9.0,31.0,17.0,512.1
15860,23/01/2020,VN,Ha Long,o3,24,5.0,16.0,10.0,57.37
15861,15/05/2020,VN,Ha Long,o3,24,11.0,14.0,13.0,6.67
15862,10/06/2020,VN,Ha Long,o3,24,14.0,19.0,16.0,25.8
15863,03/09/2020,VN,Ha Long,o3,24,12.0,57.0,34.0,2131.14
15864,29/11/2020,VN,Ha Long,o3,24,5.0,26.0,14.0,426.5
15865,09/04/2020,VN,Ha Long,o3,24,2.0,22.0,6.0,504.33
15866,10/02/2020,VN,Ha Long,o3,24,1.0,7.0,3.0,27.83
15867,31/03/2020,VN,Ha Long,o3,24,3.0,5.0,4.0,3.89
15868,22/04/2020,VN,Ha Long,o3,24,3.0,13.0,5.0,94.49
15869,30/05/2020,VN,Ha Long,o3,24,11.0,21.0,16.0,76.79
15870,21/06/2020,VN,Ha Long,o3,24,12.0,18.0,15.0,40.58
15871,12/10/2020,VN,Ha Long,o3,24,16.0,74.0,25.0,1932.45
15872,20/10/2020,VN,Ha Long,o3,24,10.0,29.0,22.0,226.01
15873,31/12/2019,VN,Ha Long,o3,24,5.0,8.0,6.0,6.67
15874,29/02/2020,VN,Ha Long,o3,26,3.0,25.0,6.0,611.82
15875,18/04/2020,VN,Ha Long,o3,24,3.0,15.0,9.0,175.65
15876,23/09/2020,VN,Ha Long,o3,24,6.0,11.0,8.0,20.42
15877,25/10/2020,VN,Ha Long,o3,24,20.0,77.0,32.0,1370.43
15878,29/10/2020,VN,Ha Long,o3,24,25.0,39.0,34.0,189.78
15879,19/11/2020,VN,Ha Long,o3,24,2.0,15.0,7.0,162.88
15880,23/11/2020,VN,Ha Long,o3,24,2.0,32.0,17.0,1014.33
15881,17/02/2020,VN,Ha Long,o3,13,2.0,13.0,10.0,158.08
15882,12/04/2020,VN,Ha Long,o3,24,2.0,23.0,12.0,393.62
15883,04/04/2020,VN,Ha Long,o3,24,3.0,7.0,4.0,11.3
15884,05/03/2020,VN,Ha Long,o3,24,3.0,8.0,6.0,18.68
15885,07/05/2020,VN,Ha Long,o3,24,8.0,13.0,11.0,16.94
15886,31/05/2020,VN,Ha Long,o3,14,15.0,18.0,17.0,11.04
15887,23/08/2020,VN,Ha Long,o3,24,3.0,24.0,14.0,438.24
15888,28/08/2020,VN,Ha Long,o3,24,8.0,32.0,19.0,353.75
15889,14/10/2020,VN,Ha Long,o3,24,11.0,31.0,17.0,219.84
15890,30/10/2020,VN,Ha Long,o3,24,11.0,35.0,21.0,457.61
15891,14/01/2020,VN,Ha Long,o3,24,2.0,14.0,5.0,94.18
15892,15/04/2020,VN,Ha Long,o3,24,5.0,30.0,20.0,860.42
15893,04/07/2020,VN,Ha Long,o3,24,8.0,15.0,13.0,46.01
15894,11/08/2020,VN,Ha Long,o3,24,7.0,21.0,16.0,208.24
15895,01/11/2020,VN,Ha Long,o3,24,5.0,43.0,30.0,1977.97
15896,08/04/2020,VN,Ha Long,o3,24,2.0,9.0,5.0,31.88
15897,14/02/2020,VN,Ha Long,o3,24,2.0,8.0,5.0,33.46
15898,14/04/2020,VN,Ha Long,o3,24,6.0,34.0,20.0,835.58
15899,09/05/2020,VN,Ha Long,o3,24,10.0,16.0,14.0,26.94
15900,23/05/2020,VN,Ha Long,o3,24,10.0,30.0,15.0,440.42
15901,07/08/2020,VN,Ha Long,o3,24,7.0,13.0,11.0,23.89
15902,03/10/2020,VN,Ha Long,o3,24,6.0,13.0,8.0,32.16
15903,12/11/2020,VN,Ha Long,o3,24,10.0,97.0,31.0,5921.67
15904,24/01/2020,VN,Ha Long,o3,24,5.0,12.0,8.0,44.76
15905,27/11/2020,VN,Ha Long,o3,24,2.0,46.0,17.0,1655.63
15906,14/11/2020,VN,Ha Long,o3,24,11.0,47.0,30.0,748.62
15907,21/02/2020,VN,Ha Long,o3,24,3.0,20.0,9.0,317.23
15908,17/03/2020,VN,Ha Long,o3,24,4.0,12.0,6.0,46.67
15909,27/03/2020,VN,Ha Long,o3,24,7.0,11.0,9.0,14.49
15910,25/04/2020,VN,Ha Long,o3,24,5.0,20.0,8.0,183.19
15911,08/06/2020,VN,Ha Long,o3,24,10.0,17.0,14.0,35.63
15912,27/08/2020,VN,Ha Long,o3,24,6.0,47.0,21.0,2145.92
15913,15/01/2020,VN,Ha Long,o3,24,4.0,17.0,10.0,168.41
15914,16/05/2020,VN,Ha Long,wind speed,7,2.0,4.0,3.0,5.71
15915,04/10/2020,VN,Ha Long,wind speed,8,1.0,2.0,2.0,2.68
15916,10/01/2021,VN,Ha Long,wind speed,8,1.0,3.0,1.0,5.54
15917,11/04/2020,VN,Ha Long,wind speed,7,1.0,2.0,1.0,2.38
15918,26/04/2020,VN,Ha Long,wind speed,8,2.0,3.0,2.0,2.86
15920,15/06/2020,VN,Ha Long,wind speed,7,1.0,2.0,2.0,1.43
15921,04/09/2020,VN,Ha Long,wind speed,7,1.0,4.0,2.0,11.43
15922,10/10/2020,VN,Ha Long,wind speed,8,2.0,3.0,2.0,2.14
15923,11/12/2020,VN,Ha Long,wind speed,8,1.0,3.0,1.0,5.54
15924,18/07/2020,VN,Ha Long,wind speed,8,2.0,3.0,2.0,1.25
15925,01/08/2020,VN,Ha Long,wind speed,8,2.0,6.0,4.0,14.29
15926,17/11/2020,VN,Ha Long,wind speed,8,1.0,2.0,1.0,2.86
15927,25/07/2020,VN,Ha Long,wind speed,8,1.0,2.0,1.0,2.86
15928,01/09/2020,VN,Ha Long,wind speed,7,1.0,4.0,3.0,12.86
15929,04/11/2020,VN,Ha Long,wind speed,7,1.0,2.0,1.0,2.86
15930,06/12/2020,VN,Ha Long,wind speed,7,1.0,3.0,2.0,4.76
15931,09/07/2020,VN,Ha Long,wind speed,7,1.0,2.0,2.0,1.43
15932,30/10/2020,VN,Ha Long,wind speed,8,2.0,3.0,2.0,2.68
15933,12/05/2020,VN,Ha Long,wind speed,7,1.0,6.0,2.0,26.19
15934,05/08/2020,VN,Ha Long,wind speed,7,1.0,2.0,2.0,2.86
15935,13/09/2020,VN,Ha Long,wind speed,5,1.0,2.0,2.0,3.0
15936,08/12/2020,VN,Ha Long,wind speed,8,1.0,3.0,2.0,4.11
15938,08/04/2020,VN,Ha Long,wind speed,7,1.0,3.0,2.0,4.76
15939,04/05/2020,VN,Ha Long,wind speed,8,1.0,3.0,2.0,6.96
15940,06/06/2020,VN,Ha Long,wind speed,6,1.0,3.0,2.0,5.67
15941,13/06/2020,VN,Ha Long,wind speed,7,1.0,3.0,2.0,3.33
15942,15/08/2020,VN,Ha Long,wind speed,8,1.0,4.0,3.0,11.43
15943,19/12/2020,VN,Ha Long,wind speed,8,2.0,2.0,2.0,0.0
15944,04/01/2021,VN,Ha Long,wind speed,8,1.0,3.0,1.0,9.82
15945,07/04/2020,VN,Ha Long,wind speed,8,1.0,3.0,2.0,5.71
15946,25/04/2020,VN,Ha Long,wind speed,7,1.0,3.0,2.0,6.67
15947,05/01/2021,VN,Ha Long,wind speed,6,1.0,2.0,1.0,3.0
15948,07/08/2020,VN,Ha Long,wind speed,7,1.0,3.0,3.0,6.19
15949,03/10/2020,VN,Ha Long,wind speed,6,1.0,2.0,1.0,2.67
15950,05/11/2020,VN,Ha Long,wind speed,7,1.0,2.0,1.0,2.38
15951,28/11/2020,VN,Ha Long,wind speed,8,1.0,3.0,1.0,5.71
15952,20/12/2020,VN,Ha Long,wind speed,8,2.0,3.0,2.0,2.68
15953,25/12/2020,VN,Ha Long,wind speed,7,1.0,2.0,1.0,2.86
15954,11/01/2021,VN,Ha Long,wind speed,8,1.0,5.0,2.0,14.11
15955,17/06/2020,VN,Ha Long,wind speed,7,1.0,3.0,2.0,3.33
15956,10/07/2020,VN,Ha Long,wind speed,7,1.0,4.0,2.0,12.38
15957,12/08/2020,VN,Ha Long,wind speed,8,1.0,2.0,2.0,2.68
15958,15/11/2020,VN,Ha Long,wind speed,8,3.0,5.0,3.0,7.86
15959,18/08/2020,VN,Ha Long,wind speed,8,1.0,2.0,1.0,2.86
15960,07/10/2020,VN,Ha Long,wind speed,8,1.0,5.0,2.0,19.29
15961,18/10/2020,VN,Ha Long,wind speed,8,2.0,5.0,4.0,10.71
15962,04/06/2020,VN,Ha Long,wind speed,8,1.0,3.0,2.0,4.11
15963,20/06/2020,VN,Ha Long,wind speed,8,1.0,2.0,2.0,2.14
15964,23/12/2020,VN,Ha Long,wind speed,6,1.0,3.0,1.0,6.67
15965,19/01/2021,VN,Ha Long,wind speed,7,1.0,3.0,2.0,4.76
15966,26/05/2020,VN,Ha Long,wind speed,6,1.0,4.0,2.0,12.0
15967,10/08/2020,VN,Ha Long,wind speed,7,1.0,3.0,2.0,3.33
15968,08/09/2020,VN,Ha Long,wind speed,7,1.0,2.0,2.0,2.86
15969,10/09/2020,VN,Ha Long,wind speed,8,1.0,2.0,1.0,2.68
15970,30/09/2020,VN,Ha Long,wind speed,8,1.0,3.0,2.0,5.0
15971,24/10/2020,VN,Ha Long,wind speed,16,1.0,4.0,2.0,15.33
15972,16/06/2020,VN,Ha Long,wind speed,8,1.0,2.0,1.0,2.86
15973,04/08/2020,VN,Ha Long,wind speed,7,1.0,2.0,2.0,2.86
15974,06/07/2020,VN,Ha Long,wind speed,7,1.0,2.0,2.0,1.43
15975,16/09/2020,VN,Ha Long,wind speed,7,1.0,2.0,2.0,2.38
15976,08/10/2020,VN,Ha Long,wind speed,8,1.0,3.0,2.0,5.71
15977,05/12/2020,VN,Ha Long,wind speed,7,1.0,2.0,1.0,2.86
15978,03/01/2021,VN,Ha Long,wind speed,8,1.0,3.0,2.0,5.71
15979,17/01/2021,VN,Ha Long,wind speed,8,1.0,4.0,2.0,8.39
15980,04/04/2020,VN,Ha Long,wind speed,8,1.0,2.0,1.0,2.86
15981,15/05/2020,VN,Ha Long,wind speed,7,1.0,3.0,2.0,5.71
15982,02/08/2020,VN,Ha Long,wind speed,8,1.0,4.0,2.0,10.71
15983,30/08/2020,VN,Ha Long,wind speed,6,1.0,2.0,1.0,3.0
15984,22/12/2020,VN,Ha Long,wind speed,7,1.0,2.0,2.0,2.86
15985,27/06/2020,VN,Ha Long,wind speed,24,2.0,4.0,2.0,5.8
15986,27/07/2020,VN,Ha Long,wind speed,8,1.0,3.0,1.0,5.54
15987,20/09/2020,VN,Ha Long,wind speed,6,1.0,2.0,1.0,3.0
15988,10/06/2020,VN,Ha Long,wind speed,8,1.0,3.0,2.0,5.54
15989,20/08/2020,VN,Ha Long,wind speed,5,1.0,3.0,2.0,7.0
15990,25/09/2020,VN,Ha Long,wind speed,7,1.0,3.0,2.0,5.71
15991,31/05/2020,VN,Ha Long,wind speed,6,1.0,3.0,2.0,5.67
15992,22/08/2020,VN,Ha Long,wind speed,6,1.0,2.0,2.0,1.67
15993,16/11/2020,VN,Ha Long,wind speed,8,1.0,3.0,2.0,5.0
15994,07/12/2020,VN,Ha Long,wind speed,8,1.0,3.0,2.0,5.71
15995,01/05/2020,VN,Ha Long,wind speed,8,1.0,3.0,2.0,5.0
15996,04/07/2020,VN,Ha Long,wind speed,8,1.0,4.0,2.0,8.57
15997,27/09/2020,VN,Ha Long,wind speed,8,1.0,2.0,1.0,2.68
15998,21/12/2020,VN,Ha Long,wind speed,8,1.0,4.0,2.0,10.71
15999,08/01/2021,VN,Ha Long,wind speed,8,2.0,3.0,2.0,2.86
16000,01/04/2020,VN,Ha Long,wind speed,5,1.0,2.0,1.0,3.0
16001,16/04/2020,VN,Ha Long,wind speed,8,1.0,3.0,2.0,5.0
16002,12/06/2020,VN,Ha Long,wind speed,8,2.0,4.0,2.0,5.71
16003,18/09/2020,VN,Ha Long,wind speed,7,2.0,4.0,4.0,9.05
16004,14/05/2020,VN,Ha Long,wind speed,8,1.0,4.0,2.0,9.82
16005,08/06/2020,VN,Ha Long,wind speed,5,2.0,3.0,3.0,3.0
16006,19/06/2020,VN,Ha Long,wind speed,8,1.0,3.0,2.0,6.96
16007,30/06/2020,VN,Ha Long,wind speed,8,1.0,3.0,2.0,4.11
16008,06/08/2020,VN,Ha Long,wind speed,8,1.0,3.0,2.0,8.57
16009,13/10/2020,VN,Ha Long,wind speed,8,2.0,5.0,3.0,8.57
16010,18/11/2020,VN,Ha Long,wind speed,8,1.0,2.0,1.0,2.86
16011,18/04/2020,VN,Ha Long,wind speed,7,1.0,3.0,2.0,4.76
16012,09/05/2020,VN,Ha Long,wind speed,7,1.0,3.0,2.0,8.1
16013,08/07/2020,VN,Ha Long,wind speed,7,1.0,2.0,1.0,2.86
16014,05/10/2020,VN,Ha Long,wind speed,7,1.0,2.0,1.0,2.86
16015,18/01/2021,VN,Ha Long,wind speed,8,1.0,3.0,1.0,10.71
16016,06/04/2020,VN,Ha Long,wind speed,7,1.0,3.0,2.0,5.71
16017,01/07/2020,VN,Ha Long,wind speed,7,1.0,3.0,2.0,4.76
16018,31/12/2020,VN,Ha Long,wind speed,8,1.0,3.0,2.0,4.11
16019,01/01/2021,VN,Ha Long,wind speed,8,1.0,3.0,2.0,6.96
16020,07/01/2021,VN,Ha Long,wind speed,8,1.0,2.0,1.0,2.86
16021,14/06/2020,VN,Ha Long,wind speed,7,1.0,4.0,3.0,12.86
16022,27/10/2020,VN,Ha Long,wind speed,7,1.0,4.0,2.0,15.71
16023,26/12/2020,VN,Ha Long,wind speed,7,1.0,2.0,1.0,2.86
16024,12/04/2020,VN,Ha Long,wind speed,6,1.0,3.0,3.0,7.0
